"property_id","price"
"2a7ddc2779480d7f19834953",3698731.84560888
"a0c2e751e582fd49d564f308",3040190.468744
"57273d19e8464a5ff66a582b",1958260.2258557
"418d052ff7878940ab938601",3062054.18820455
"212a37fc17016a3c78f76852",3711653.69758648
"7b0b8c4814944383d6c8cef1",4037873.30410516
"5e02916a18573d43c00da7c7",2795061.12801085
"927ccc0298577d7009ef94ea",3117485.21010767
"428494ae91e022e32c269115",2177660.39945447
"04fa7ce13bbccb6caab02df6",2795925.66684626
"5e68f7f98336d27342f13b90",2923155.17612396
"7ac94229c8432f1fdf43012c",3500355.97511202
"b8f0e2a9866ee8bcf1164a79",1218440.10985888
"5b020a2cc6b9080ac1c6d10b",3031061.93961882
"3ea2ac2cf5c8a92b0b915331",1167140.21820518
"2760c3070efab05dcdbe9914",-74433.926025154
"6b9c806975b31e19139083c0",2983147.28066767
"25bf005d169cc3cf0f246f9c",2674772.85607991
"13f9eaa5b15a5155fa987e97",1351899.4742952
"f53407b74d13315629bb6ad5",2002423.66830969
"78890577ce971df864113f35",564053.508445912
"803a210a08f482ba5963565f",2514451.414784
"63e557070ebb13323a38b0c1",1831392.90927471
"feb3f32a42bf83769157861a",1415594.38070237
"a8a5b0dcdabec7d61989d1b3",3291309.13206285
"7c16ed721899d8a2b3bcc2cb",2990771.47596125
"27f5e6bec3c4eb9f457f5178",2143541.0316563
"048fb82681895ec768492f27",2503306.5128753
"2c6bcece354b34a20cc3f06f",2627453.30861902
"b96cbb86b943964b00c61a19",1153057.01011431
"17264a9a5ceb0b7f0f395142",3051356.38023773
"956e0852201b220b8319fcb2",2039847.62547672
"2030996e539107595e674c5e",3010167.76164731
"1ac50b3cba34482ba00bba0b",2478768.63502699
"f1d763ecc3f1776f129d4beb",2835673.32625681
"d277eccc3e85af0cf465e7c4",1926529.84757486
"f2932b886ea5d3c1535d2f8b",1542123.28846858
"add9d6ee5eb5f4b448662e54",2945582.34797856
"c677f8bab4ab081eda363899",1130446.02317173
"9e935133c7bf4ff8e17ad98f",1564259.11524219
"dc9a87e50512c269f4f9e94e",2745086.8770484
"dc2dead6f0be86c18b1fb04a",3445704.29719292
"b35dce27e2705a96b7ef9cad",1612827.32175753
"5cf3a321f6b525b4ff0cea79",1330810.32675037
"19194feecdcd7c0465965d0d",196325.04718493
"1a83e213d66aff333968e62f",2265349.54745497
"39e50eaa8c1d7c789c4febca",2293249.65750869
"f2f13e92fe9a375c224e3f32",3347363.2962146
"e0222bd2a41b08cf133ab6c4",2047315.65254651
"f365483f2a6b0e847d9ee785",1762818.16668267
"a4c7a175e47427e1e698672b",3253238.77614812
"41c121f4e9bd1572bc1b6ae1",-262331.599120991
"b3ece5a2daf89f68e37adbb2",1832035.33668245
"b5803a166bb48019c0c04e06",1450649.81130731
"bb540f58410baab7c5c67b6a",1362289.20695873
"93a32956b1ef8f8d3e1b67bb",1362397.55708518
"9f6c364896005cc3c0467553",2872821.5906177
"75d8ad102e46d4ea8b907232",1156882.1367602
"932a9976d6e38a0a4e35dafb",2856576.27173527
"c9d4fb7ca9775d4eebfc1a3a",1617803.07913118
"376d660726cda45e25ee53fe",3023501.68376171
"e57f23821bddb7ff8becf026",3346066.61316564
"6ae5636fb56295e23dc8c404",2475874.6203796
"54b00eb095e1eb3adcb709f5",2245926.42478505
"afa2337ffdb22d3d174fbd04",1062192.18304838
"d1820c2d559278a4c70a516c",2909329.94074506
"978e94ad5d35e83517ae6726",4526937.62727593
"0ae802ffab2e44930d0fa742",3646179.04503403
"155891f45d6f07b638c860cb",1893649.50654732
"8c20e6eb04a1cb1ebf22059c",2811026.91409051
"d42c9bff120bcd2686a8dda4",281961.884729
"b53fea949c29164c044e1722",2690853.72985721
"f0cfdbe3186d348477b2796e",2544888.12837916
"e85d1fe79d59e64de05b1614",3306606.49233754
"c2aab7c74acc9e48ad03d328",3641249.37211069
"ea94a70a5a84e67a5f852ee4",2463111.32210362
"3bf3862eb081e49d33f731ee",1068920.33979323
"ed540c9da5a50b9ae53f4cef",1751557.83416378
"5226c45d14119629217501c2",3353766.52770815
"d8024835b6eceb4593a96ed9",1012826.39144754
"8deeeea2f723529a62dc83f2",1946112.65523296
"7a90e9cf2ac6145d3df6e153",1468063.99078638
"9213285533d262f2026564b2",2403388.73943842
"f608a0f6617aa51264d0e1a3",3031859.55182848
"c8d93c26c8639cbba2db777a",2473669.3221142
"619048102600ad6b41f23c65",3163427.128754
"a4e6fefc2cd64e75250cb2ee",2007029.24265179
"e483363b63a49c2f34caf44b",2652705.28756386
"9667b529a84144b66fee6037",2589928.98128761
"5b85e3d9744b452697f015f9",2484918.04626976
"4c87546cf4a640e13826e666",2777554.07949034
"24060826faae407476cbac32",-507261.180115758
"a8a5a71b2661dbb49f7a786e",436710.840648169
"ced78f6a0fbc77a225598386",4101187.55492514
"3f11b131b1e53c1bf5264211",1728761.61179581
"808352615ce76d83eafc3572",2344189.63442233
"efb55760e7f71d4a618b8c86",-1074.73294055636
"704f8eab151d12c6450f2e7c",3762822.13201691
"e1a84ddd0ab9bc7722668b5e",2029893.38341039
"68d19c5bac46b9a62adad0ea",3056123.95801886
"c26a96cbe831ebb23efeed88",2776864.86279204
"b6a01a8114abe6d1ea00afe2",704991.399344921
"f276252c687ce53827c7274a",3358453.92984026
"210b1addfee2523d0867461c",40407.6024917716
"63b7a550603e91e80ce60bb6",639871.374883164
"bde134af469a7b1baad2aa18",4561833.56544813
"7b7f787c899a6ca0446ae020",3570565.02277594
"36d96e52c4371e85b9689df6",2331568.67311279
"cbd24faf10c3b68deccfac9a",2387614.7074694
"2c8285efa059920c7d533527",2228092.86085268
"cbc420b6ec4291cf22cc0dcc",1722161.32591241
"cf605a6afd53621e67b1bef4",1116130.05048083
"330a5abe9a7cf3081afb0c95",811031.15029938
"f94d831103d213e40033b891",1939129.44453133
"12eb744b50ae6d0338798b09",3568527.84964063
"5664bf1ca51eec7d6c37977c",1631295.79843898
"c0899c71aab83d2bb34bcad0",1391181.21431952
"40d9bb3fa9843d1c2bfc52a9",2672543.41400227
"aef77ef9827fb3efa6012ae1",2478054.48028386
"8de2f425fca20bde47ff2e0f",2519193.73826306
"5f2545c2677d849e185f14ac",1541778.34220017
"30dc3abc72741479ec80e2f6",2960223.76426035
"3b165260ff186083d487a0ca",3740560.05120029
"a037859de4907591ba7bbba6",1894535.8828304
"b3ff21571a5efebc63817d3b",3072909.76513071
